row_index,active,max_z,auc,mean_over_baseline,prominence,n_peaks
878,0,1.6687673299618544,4.4457640269849,0.19774950703724178,1.74877869723708,6.0
879,0,1.9817856605283801,16.776674058998292,0.7399046093457965,1.7733579631175655,9.0
880,1,3.618538219613171,-11.741628709097936,-0.4968671938486144,0.473026561072995,2.0
881,1,2.985569896742567,3.0968649259992658,0.12903603858330273,0.9535984103539998,4.0
882,1,2.9169983987035266,-10.883607269714123,-0.45348363623808835,1.0194736380089098,6.0
883,1,2.6489029339472587,24.568030846764206,1.0645092849661502,2.597353475622604,6.0
884,1,2.8639822987495775,-14.179566034424958,-0.6285924226965527,1.8133042205846122,6.0
885,0,1.729272564080416,72.73364711164498,3.091640775318101,3.843316232888066,8.0
886,0,0.0,0.0,0.0,0.0,0.0
887,1,2.85746634558004,-7.693075711980034,-0.34367041026216855,1.5032971321735786,4.0
888,1,2.6553891659046935,6.4624508343171545,0.26643640006046126,1.8908529839497759,4.0
889,1,3.128973321360238,1.3205390876040066,0.05502246198350028,0.4852675979727904,4.0
890,1,4.114599878559876,2.464204643237213,0.09844957992388438,2.4140272772253,3.0
891,0,1.4054595643546195,30.706643027465137,1.3167411904689919,1.200135629875957,7.0
892,1,3.681961642428956,-3.5381928376365854,-0.14742470156819107,1.0993875296822155,2.0
893,0,2.2416790823127055,3.239103986518663,0.1533137683913948,2.9421797004090475,7.0
894,1,2.6475586040988723,11.473720477992911,0.4899537646575418,1.250034572384021,9.0
895,1,3.6834002686842604,4.462889655588841,0.19717103743234374,1.6169265370325887,4.0
896,1,3.4749387114947345,3.8641538647266658,0.1574756256864376,1.6811771597040912,5.0
897,1,4.795805496568648,0.46106170036927285,0.03842180836410607,0.0,0.0
898,1,3.2471432125158293,7.473498889641078,0.3268466951938198,1.1453407615575273,5.0
899,1,4.214246420050156,-1.6467367158289918,-0.06990402988028334,1.446214748366547,4.0
900,0,1.7558626434794269,14.148029139115113,0.6183864666562658,1.187173314500893,4.0
901,0,2.1132269763998592,0.9385653431295713,0.042968990227975214,0.6183076536443217,8.0
